price,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,instant_bookable,host_is_superhost,host_identity_verified,bathrooms
255.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,309,63,2.48,4.67,0,0.0,1.0,1.0
229.0,Downtown,Entire home/apt,Entire rental unit,4,1.0,3.0,1,365,120,102,4.19,4.74,1,,1.0,1.0
249.0,West End,Entire home/apt,Entire rental unit,4,1.0,3.0,1,365,147,99,4.0,4.7,1,,1.0,1.0
349.0,Back Bay,Entire home/apt,Entire rental unit,2,1.0,1.0,32,1125,283,0,,,1,0.0,1.0,1.0
115.0,Roxbury,Entire home/apt,Entire rental unit,2,2.0,2.0,91,365,216,1,0.06,5.0,0,0.0,1.0,2.0
287.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,32,1125,134,0,,,1,0.0,1.0,1.0
217.0,Roslindale,Entire home/apt,Entire condo,4,2.0,2.0,1,1125,75,45,2.72,4.98,1,1.0,1.0,1.0
59.0,South Boston,Private room,Private room in rental unit,1,1.0,1.0,91,365,266,4,0.19,4.75,1,0.0,1.0,1.0
271.0,Brighton,Entire home/apt,Entire rental unit,4,2.0,3.0,2,1125,149,79,3.48,4.86,0,1.0,0.0,1.0
547.0,South End,Entire home/apt,Entire rental unit,3,2.0,3.0,3,60,192,12,0.68,5.0,0,1.0,1.0,1.0
89.0,West Roxbury,Private room,Private room in rental unit,2,1.0,2.0,1,365,266,26,1.6,4.88,0,1.0,0.0,1.0
134.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,302,79,3.34,4.63,1,0.0,1.0,1.0
126.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,295,56,2.39,4.63,1,0.0,1.0,1.0
164.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,317,37,1.54,4.68,1,0.0,1.0,1.0
174.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,304,42,1.74,4.71,1,0.0,1.0,1.0
196.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,310,37,1.54,4.73,1,0.0,1.0,1.0
92.0,Brighton,Entire home/apt,Entire rental unit,4,1.0,2.0,91,365,277,2,0.12,5.0,1,1.0,1.0,1.0
149.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,331,29,1.2,4.59,1,0.0,1.0,1.0
168.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,333,23,1.0,4.7,1,0.0,1.0,1.0
140.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,299,39,1.61,4.79,1,0.0,1.0,1.0
189.0,Fenway,Entire home/apt,Entire rental unit,1,1.0,1.0,1,365,281,48,2.04,4.88,1,0.0,1.0,1.0
137.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,322,38,1.57,4.74,1,0.0,1.0,1.0
203.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,319,29,1.35,4.9,1,0.0,1.0,1.0
210.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,317,56,2.37,4.79,1,0.0,1.0,1.0
185.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,300,48,1.99,4.71,1,0.0,1.0,1.0
152.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,319,50,2.08,4.68,1,0.0,1.0,1.0
213.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,319,63,2.61,4.84,1,0.0,1.0,1.0
164.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,269,64,2.69,4.83,1,0.0,1.0,1.0
171.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,320,66,2.73,4.91,1,0.0,1.0,1.0
138.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,331,24,1.06,4.75,1,0.0,1.0,1.0
157.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,302,98,4.08,4.87,1,0.0,1.0,1.0
158.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,333,48,2.02,4.77,1,0.0,1.0,1.0
131.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,311,26,1.08,4.73,1,0.0,1.0,1.0
164.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,291,86,3.57,4.78,1,0.0,1.0,1.0
173.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,326,19,0.79,4.32,1,0.0,1.0,1.0
141.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,279,43,1.79,4.65,1,0.0,1.0,1.0
199.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,323,31,1.35,4.71,1,0.0,1.0,1.0
201.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,322,36,1.5,4.69,1,0.0,1.0,1.0
169.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,320,343,521,21.56,4.8,1,0.0,1.0,1.0
118.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,288,41,1.71,4.8,1,0.0,1.0,1.0
97.0,East Boston,Private room,Private room in home,2,1.0,1.0,1,29,15,131,5.25,4.49,0,0.0,1.0,1.0
399.0,Back Bay,Entire home/apt,Entire rental unit,5,2.0,3.0,29,365,365,0,,,0,0.0,1.0,2.0
203.0,Roxbury,Entire home/apt,Entire rental unit,4,2.0,2.0,2,365,331,91,3.64,4.89,0,1.0,1.0,1.0
68.0,Allston,Private room,Private room in rental unit,2,1.0,1.0,29,365,357,13,0.54,4.54,1,0.0,1.0,1.0
203.0,Dorchester,Entire home/apt,Entire rental unit,5,2.0,2.0,2,365,198,0,,,0,0.0,1.0,1.0
64.0,West Roxbury,Private room,Private room in rental unit,1,1.0,1.0,1,365,265,28,1.17,4.89,0,1.0,0.0,1.0
263.0,South Boston,Entire home/apt,Entire rental unit,5,2.0,0.0,1,365,144,30,1.25,4.9,1,0.0,0.0,1.0
499.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,3.0,29,365,365,2,0.08,4.0,1,0.0,1.0,2.0
248.0,Dorchester,Entire home/apt,Entire rental unit,6,2.0,6.0,2,28,328,87,3.5,4.93,0,1.0,1.0,1.0
130.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,91,365,161,0,,,0,0.0,1.0,1.0
167.0,East Boston,Entire home/apt,Entire rental unit,2,1.0,1.0,2,28,315,97,5.11,4.87,0,1.0,1.0,1.0
102.0,Dorchester,Private room,Private room in home,2,1.0,1.0,1,365,0,20,0.83,4.9,0,1.0,1.0,1.5
268.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,91,365,358,0,,,0,1.0,1.0,1.0
191.0,Roxbury,Entire home/apt,Entire rental unit,6,2.0,3.0,2,1125,320,102,4.14,4.96,0,1.0,1.0,1.0
206.0,Brighton,Entire home/apt,Entire rental unit,5,2.0,4.0,1,365,133,107,4.33,4.86,1,1.0,1.0,1.0
450.0,Roxbury,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,263,7,0.3,4.0,1,0.0,1.0,2.5
599.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,3.0,29,365,365,2,0.08,5.0,1,0.0,1.0,2.0
46.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,91,365,362,0,,,0,0.0,1.0,0.0
376.0,Dorchester,Entire home/apt,Entire condo,8,4.0,4.0,2,365,316,43,1.74,4.72,1,0.0,1.0,2.0
182.0,East Boston,Private room,Private room in rental unit,1,1.0,1.0,1,1125,261,18,0.76,4.94,0,0.0,1.0,2.0
216.0,Downtown,Entire home/apt,Entire rental unit,4,1.0,3.0,1,365,140,102,4.14,4.83,1,,1.0,1.0
202.0,Back Bay,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,221,67,2.87,4.73,1,0.0,1.0,1.0
262.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,132,7,0.29,4.43,0,0.0,1.0,1.0
675.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,111,3,0.13,5.0,0,0.0,1.0,1.0
412.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,263,82,3.42,4.7,0,0.0,1.0,1.0
839.0,Mission Hill,Entire home/apt,Entire rental unit,6,3.0,4.0,4,365,353,0,,,0,0.0,1.0,2.0
103.0,East Boston,Entire home/apt,Entire rental unit,4,2.0,2.0,2,365,226,18,0.75,4.72,0,0.0,1.0,1.0
301.0,South Boston,Entire home/apt,Entire condo,4,2.0,2.0,2,365,195,109,4.52,4.86,1,1.0,1.0,2.0
141.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,180,328,233,9.63,4.82,1,0.0,1.0,1.0
110.0,Jamaica Plain,Private room,Private room in home,1,1.0,1.0,1,4,16,41,1.69,4.98,0,1.0,1.0,1.0
73.0,Mattapan,Private room,Private room in home,1,1.0,1.0,1,365,170,12,0.5,4.75,1,1.0,1.0,1.0
236.0,Brighton,Entire home/apt,Entire rental unit,4,2.0,2.0,2,365,54,57,2.42,4.75,0,1.0,1.0,1.0
423.0,North End,Entire home/apt,Entire rental unit,6,3.0,3.0,9,365,256,4,0.23,5.0,0,0.0,1.0,2.0
229.0,Allston,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,346,57,2.37,4.67,0,1.0,1.0,1.0
209.0,Mission Hill,Entire home/apt,Entire rental unit,8,1.0,2.0,3,365,42,74,3.07,4.84,0,1.0,0.0,1.0
210.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,335,71,2.93,4.75,1,0.0,1.0,1.0
80.0,Mission Hill,Entire home/apt,Entire rental unit,2,1.0,1.0,91,365,325,0,,,1,1.0,1.0,1.0
413.0,Fenway,Entire home/apt,Entire rental unit,4,2.0,2.0,29,365,363,11,1.02,4.73,1,0.0,1.0,2.0
177.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,320,86,3.63,4.76,1,0.0,1.0,1.0
112.0,West Roxbury,Entire home/apt,Entire rental unit,2,1.0,3.0,91,365,326,0,,,1,0.0,1.0,1.0
180.0,Dorchester,Entire home/apt,Entire rental unit,8,4.0,4.0,29,365,171,0,,,0,1.0,1.0,4.5
78.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,365,171,6,0.27,4.83,0,1.0,1.0,1.5
107.0,Dorchester,Private room,Private room in home,5,1.0,3.0,2,365,333,19,3.65,4.58,1,1.0,1.0,1.0
675.0,Chinatown,Entire home/apt,Entire home,7,3.0,3.0,2,27,62,78,3.35,4.79,0,0.0,0.0,2.5
93.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,3,90,360,6,0.37,4.0,0,0.0,0.0,2.0
84.0,Allston,Private room,Private room in home,2,1.0,2.0,1,365,356,20,2.03,4.55,1,0.0,1.0,1.0
83.0,Allston,Private room,Private room in home,2,1.0,2.0,1,365,353,124,5.21,4.62,1,0.0,1.0,1.0
88.0,Allston,Private room,Private room in home,2,1.0,2.0,1,365,348,147,6.3,4.76,1,0.0,1.0,1.0
218.0,South End,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,150,92,3.88,4.86,1,1.0,1.0,1.0
107.0,Roslindale,Private room,Private room in rental unit,2,1.0,1.0,1,365,245,30,1.3,4.7,0,0.0,1.0,1.0
90.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,365,342,3,0.15,5.0,0,1.0,1.0,1.5
59.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,365,277,5,0.24,4.2,0,1.0,1.0,1.5
60.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,365,296,5,0.27,5.0,0,1.0,1.0,1.5
77.0,Brighton,Private room,Private room in home,2,1.0,1.0,29,365,255,11,0.52,4.73,0,,1.0,2.0
81.0,Brighton,Private room,Private room in home,3,1.0,2.0,29,365,166,40,2.43,4.48,0,,1.0,2.0
193.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,29,365,230,35,1.48,4.89,0,0.0,1.0,1.0
80.0,West Roxbury,Private room,Private room in villa,2,1.0,1.0,1,365,254,45,2.06,4.96,0,1.0,1.0,2.0
217.0,Mission Hill,Entire home/apt,Entire rental unit,6,2.0,3.0,91,365,147,0,,,0,0.0,0.0,1.0
110.0,Beacon Hill,Entire home/apt,Entire rental unit,4,2.0,2.0,29,365,168,4,0.3,4.5,0,,1.0,1.0
85.0,Roslindale,Private room,Private room in home,2,1.0,1.0,1,28,51,52,2.26,5.0,0,1.0,1.0,1.5
118.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,60,344,38,1.64,4.87,0,0.0,1.0,2.0
118.0,Dorchester,Private room,Private room in rental unit,3,4.0,1.0,29,60,343,19,0.86,4.74,0,0.0,1.0,2.0
214.0,Hyde Park,Entire home/apt,Entire rental unit,6,3.0,4.0,29,1125,321,31,1.42,4.77,1,0.0,1.0,1.0
60.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,13,3,0.14,4.67,0,1.0,1.0,1.5
54.0,Dorchester,Private room,Private room in home,1,1.0,1.0,29,365,181,0,,,0,0.0,1.0,1.0
84.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,730,324,5,0.23,5.0,0,1.0,1.0,1.5
76.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,365,276,5,0.23,4.0,0,1.0,1.0,1.5
76.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,365,283,4,0.27,5.0,0,1.0,1.0,1.5
60.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,30,365,181,6,0.32,4.83,0,1.0,1.0,1.5
202.0,North End,Entire home/apt,Entire rental unit,2,1.0,1.0,10,730,338,7,0.31,5.0,1,0.0,1.0,1.0
352.0,Allston,Entire home/apt,Entire home,6,3.0,3.0,29,365,189,12,0.63,4.92,0,,1.0,1.0
275.0,East Boston,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,131,135,5.9,4.96,0,1.0,1.0,2.0
469.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,32,1125,142,0,,,1,0.0,1.0,1.0
438.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,32,1125,55,0,,,1,0.0,1.0,1.0
114.0,North End,Entire home/apt,Entire rental unit,2,1.0,1.0,31,365,114,0,,,0,0.0,1.0,1.0
84.0,North End,Entire home/apt,Entire rental unit,2,1.0,1.0,91,365,124,0,,,0,0.0,1.0,1.0
346.0,Jamaica Plain,Entire home/apt,Entire condo,7,3.0,4.0,30,1125,295,42,1.91,4.88,1,1.0,1.0,2.0
998.0,Downtown,Entire home/apt,Entire rental unit,5,2.0,2.0,4,365,360,0,,,0,0.0,1.0,1.0
118.0,Dorchester,Private room,Private room in rental unit,3,1.0,1.0,29,60,343,47,2.04,4.89,0,0.0,1.0,1.0
118.0,Dorchester,Private room,Private room in rental unit,3,1.0,1.0,29,30,344,29,1.25,4.86,0,0.0,1.0,1.0
839.0,Jamaica Plain,Entire home/apt,Entire rental unit,4,2.0,3.0,1,365,358,2,0.45,5.0,0,0.0,1.0,2.0
839.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,3.0,29,365,364,0,,,0,0.0,1.0,2.0
150.0,Dorchester,Private room,Private room in home,1,1.0,1.0,1,365,263,1,0.19,5.0,0,0.0,0.0,1.5
337.0,Dorchester,Entire home/apt,Entire rental unit,8,3.0,4.0,2,365,244,72,3.42,4.9,0,,0.0,2.0
253.0,Downtown,Entire home/apt,Entire rental unit,5,2.0,3.0,2,365,264,95,4.23,4.56,0,0.0,1.0,1.0
136.0,Roxbury,Entire home/apt,Entire rental unit,3,2.0,2.0,2,90,6,109,4.85,4.81,0,1.0,1.0,1.0
302.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,32,1125,26,0,,,1,0.0,1.0,1.0
65.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,30,365,22,0,,,0,1.0,1.0,1.5
401.0,South Boston,Entire home/apt,Entire rental unit,5,2.0,2.0,1,365,220,152,6.81,4.93,0,1.0,1.0,2.0
302.0,Brighton,Private room,Private room in bed and breakfast,2,1.0,1.0,1,365,361,4,0.17,3.5,1,0.0,1.0,1.0
71.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,31,365,128,2,0.1,5.0,0,1.0,1.0,1.0
57.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,31,365,95,4,0.2,5.0,0,1.0,1.0,1.0
56.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,31,365,114,4,0.22,5.0,0,1.0,1.0,1.0
839.0,Jamaica Plain,Entire home/apt,Entire rental unit,4,2.0,3.0,29,365,364,0,,,0,0.0,1.0,2.0
839.0,Jamaica Plain,Entire home/apt,Entire rental unit,5,2.0,3.0,29,365,364,3,0.21,4.0,0,0.0,1.0,2.0
506.0,Bay Village,Entire home/apt,Entire rental unit,6,2.0,6.0,29,365,0,35,1.55,4.77,1,1.0,1.0,2.0
68.0,Roxbury,Private room,Private room in rental unit,2,1.0,1.0,2,29,256,21,1.05,4.62,1,,1.0,2.0
618.0,Downtown,Entire home/apt,Entire rental unit,8,4.0,6.0,1,365,6,110,4.83,4.75,1,0.0,1.0,2.0
436.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,32,1125,50,0,,,1,0.0,1.0,1.0
59.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,91,365,143,0,,,0,1.0,1.0,1.0
198.0,Mattapan,Entire home/apt,Entire rental unit,2,1.0,1.0,29,730,352,69,3.03,4.88,0,0.0,1.0,1.0
80.0,West Roxbury,Private room,Private room in villa,3,1.0,2.0,1,1125,249,46,2.04,4.96,0,1.0,1.0,2.0
80.0,West Roxbury,Private room,Private room in villa,2,1.0,2.0,1,365,257,37,1.74,5.0,0,1.0,1.0,2.0
288.0,Jamaica Plain,Entire home/apt,Entire home,5,2.0,2.0,2,365,10,51,2.4,4.92,1,0.0,1.0,1.0
157.0,Roxbury,Entire home/apt,Entire condo,4,1.0,2.0,2,365,237,80,3.55,4.98,0,1.0,1.0,1.0
81.0,Allston,Private room,Private room in home,2,1.0,2.0,1,365,349,148,6.56,4.7,1,0.0,1.0,1.0
220.0,Roslindale,Entire home/apt,Entire rental unit,5,2.0,3.0,3,100,315,22,0.98,4.14,1,0.0,1.0,1.0
293.0,North End,Entire home/apt,Entire rental unit,8,4.0,4.0,2,365,281,91,4.0,4.3,1,0.0,1.0,2.0
234.0,Beacon Hill,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,147,71,3.15,4.62,1,1.0,1.0,1.0
179.0,North End,Entire home/apt,Entire rental unit,4,1.0,2.0,2,365,242,103,4.56,4.73,0,0.0,1.0,1.0
391.0,Back Bay,Entire home/apt,Entire rental unit,6,3.0,3.0,4,365,310,15,0.71,4.67,1,0.0,1.0,2.0
300.0,Beacon Hill,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,178,48,2.77,4.54,1,,1.0,1.0
203.0,South End,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,148,47,2.1,4.66,1,1.0,1.0,1.0
505.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,3.0,29,365,246,21,1.0,4.76,1,0.0,1.0,2.0
409.0,Mission Hill,Entire home/apt,Entire rental unit,8,3.0,4.0,29,365,365,2,0.22,3.5,0,0.0,1.0,2.0
362.0,Jamaica Plain,Entire home/apt,Entire rental unit,5,2.0,2.0,29,365,207,22,1.03,4.95,0,0.0,1.0,2.0
399.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,5.0,29,365,161,13,0.6,4.69,0,0.0,1.0,2.0
174.0,Roxbury,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,15,148,11.04,4.81,0,1.0,1.0,1.0
381.0,South Boston Waterfront,Entire home/apt,Entire rental unit,7,2.0,3.0,4,365,252,19,0.95,4.68,1,0.0,1.0,2.0
428.0,Downtown,Entire home/apt,Entire rental unit,6,2.0,5.0,4,365,287,11,0.89,5.0,1,0.0,1.0,2.0
799.0,Back Bay,Entire home/apt,Entire rental unit,5,2.0,3.0,4,365,354,9,0.43,5.0,0,0.0,1.0,2.0
255.0,Fenway,Entire home/apt,Entire rental unit,5,3.0,3.0,1,365,132,131,5.88,4.64,1,0.0,0.0,1.0
191.0,Downtown,Entire home/apt,Entire rental unit,9,3.0,6.0,29,365,361,72,3.42,4.64,0,0.0,1.0,1.0
139.0,East Boston,Entire home/apt,Entire rental unit,3,0.0,2.0,3,365,235,56,2.66,4.77,1,0.0,0.0,1.0
466.0,Jamaica Plain,Entire home/apt,Entire rental unit,4,2.0,3.0,29,365,365,5,0.24,5.0,0,0.0,1.0,2.0
236.0,Roslindale,Entire home/apt,Entire home,6,3.0,3.0,3,365,57,35,1.55,4.57,0,0.0,0.0,1.0
206.0,Fenway,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,236,69,3.05,4.7,1,,1.0,1.0
317.0,Fenway,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,93,96,4.4,4.79,1,0.0,0.0,1.0
118.0,Dorchester,Private room,Private room in rental unit,3,1.0,1.0,1,30,343,39,1.75,4.64,0,0.0,1.0,2.0
457.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,5.0,29,365,341,20,1.38,4.9,0,0.0,1.0,2.0
118.0,Dorchester,Private room,Private room in rental unit,3,1.0,1.0,1,30,342,49,2.18,4.78,0,0.0,1.0,2.0
328.0,Jamaica Plain,Entire home/apt,Entire rental unit,4,2.0,3.0,29,365,365,9,0.54,5.0,0,0.0,1.0,2.0
118.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,1,60,339,33,1.49,4.79,0,0.0,1.0,2.0
118.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,1,60,334,28,1.25,4.75,0,0.0,1.0,2.0
368.0,South End,Entire home/apt,Entire rental unit,4,2.0,2.0,32,1125,336,0,,,1,0.0,1.0,1.5
96.0,Dorchester,Private room,Private room in home,2,1.0,1.0,1,30,356,53,2.35,4.74,0,0.0,1.0,2.0
96.0,Dorchester,Private room,Private room in home,2,1.0,1.0,1,30,173,28,1.66,4.5,0,0.0,1.0,2.0
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,29,326,10,0.45,4.8,0,0.0,1.0,1.5
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,2.0,29,29,285,24,1.06,4.92,0,0.0,1.0,1.5
210.0,Downtown,Entire home/apt,Entire rental unit,4,1.0,2.0,1,365,323,63,2.89,4.7,1,0.0,1.0,1.0
217.0,Fenway,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,132,57,2.53,4.67,1,0.0,1.0,1.0
304.0,Back Bay,Entire home/apt,Entire rental unit,3,1.0,1.0,5,365,245,43,1.98,4.84,1,1.0,0.0,1.0
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,29,244,17,0.75,4.82,0,0.0,1.0,1.5
108.0,Dorchester,Private room,Private room in rental unit,3,1.0,1.0,29,30,251,19,0.85,4.68,0,0.0,1.0,1.5
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,30,153,17,0.76,4.94,0,0.0,1.0,1.5
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,30,227,26,1.16,4.77,0,0.0,1.0,1.5
218.0,Downtown,Entire home/apt,Entire rental unit,3,1.0,1.0,29,365,324,77,3.49,4.83,1,1.0,1.0,1.0
416.0,Fenway,Entire home/apt,Entire rental unit,2,0.0,1.0,29,365,0,56,2.73,4.59,0,0.0,1.0,1.0
263.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,248,48,2.29,4.56,0,0.0,1.0,1.0
274.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,259,74,3.31,4.65,0,0.0,1.0,1.0
218.0,Downtown,Entire home/apt,Entire rental unit,3,1.0,1.0,29,365,312,89,3.96,4.85,1,1.0,1.0,1.0
254.0,Fenway,Entire home/apt,Entire rental unit,5,1.0,2.0,29,365,362,93,4.15,4.85,0,1.0,1.0,1.0
169.0,Brighton,Entire home/apt,Entire rental unit,2,1.0,2.0,1,365,136,72,3.23,4.89,1,1.0,1.0,1.0
225.0,Roslindale,Entire home/apt,Entire rental unit,5,2.0,2.0,3,100,262,6,0.28,4.83,0,0.0,1.0,1.0
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,30,247,17,0.77,4.65,0,0.0,1.0,1.5
108.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,29,30,223,18,0.81,5.0,0,0.0,1.0,1.5
401.0,North End,Entire home/apt,Entire rental unit,6,3.0,3.0,3,365,294,87,4.54,4.82,0,0.0,1.0,2.0
113.0,Bay Village,Private room,Private room in rental unit,1,1.0,1.0,2,90,244,7,0.4,3.71,1,0.0,1.0,1.0
189.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,3,500,272,16,0.81,4.19,1,0.0,1.0,1.0
105.0,Bay Village,Private room,Private room in rental unit,1,0.0,1.0,3,500,249,8,0.5,3.75,1,0.0,1.0,1.0
224.0,Bay Village,Entire home/apt,Entire rental unit,2,0.0,1.0,3,500,331,7,0.4,4.14,1,0.0,1.0,1.0
216.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,3,365,330,11,0.55,3.27,1,0.0,1.0,1.0
176.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,2,500,333,6,0.27,3.67,1,0.0,1.0,1.0
143.0,Brighton,Entire home/apt,Entire home,4,1.0,1.0,180,1125,331,10,0.61,4.8,0,0.0,1.0,1.0
363.0,Roxbury,Entire home/apt,Entire rental unit,4,2.0,2.0,29,1125,47,24,1.1,4.75,0,0.0,1.0,1.0
449.0,Roxbury,Entire home/apt,Entire rental unit,4,2.0,2.0,29,1125,133,17,0.83,4.88,0,0.0,1.0,2.0
262.0,West End,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,320,68,3.22,4.81,1,1.0,1.0,1.0
121.0,Mission Hill,Entire home/apt,Entire rental unit,4,1.0,2.0,1,365,213,98,4.4,4.69,0,0.0,1.0,1.0
200.0,Roxbury,Entire home/apt,Entire rental unit,4,1.0,2.0,29,365,262,81,3.84,4.68,1,0.0,1.0,1.0
265.0,South End,Entire home/apt,Entire rental unit,2,0.0,1.0,32,1125,284,0,,,1,0.0,1.0,1.0
90.0,South End,Private room,Private room in rental unit,1,1.0,1.0,2,500,249,17,0.91,4.12,1,0.0,1.0,1.0
158.0,South End,Private room,Private room in rental unit,2,0.0,1.0,2,500,318,8,0.51,4.25,1,0.0,1.0,1.0
217.0,West End,Entire home/apt,Entire rental unit,3,1.0,2.0,1,365,328,58,2.79,4.67,0,1.0,1.0,1.0
80.0,West Roxbury,Private room,Private room in rental unit,1,1.0,0.0,7,270,249,10,0.57,5.0,0,0.0,1.0,4.0
347.0,Charlestown,Entire home/apt,Entire rental unit,2,1.0,1.0,1,14,267,2,0.11,5.0,0,0.0,1.0,1.0
496.0,Longwood Medical Area,Entire home/apt,Entire rental unit,5,2.0,3.0,29,365,364,1,0.05,5.0,0,0.0,1.0,2.0
95.0,Dorchester,Private room,Private room in home,2,1.0,1.0,1,30,168,50,2.48,4.72,0,0.0,1.0,2.0
114.0,Dorchester,Entire home/apt,Entire rental unit,4,1.0,2.0,3,365,325,23,1.27,4.83,0,1.0,1.0,1.0
